file,label,source,speaker,generator,language,group
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/058 - AI is so cooked 💀 (Sora 2 pixar film trailers)_020.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::058 - AI is so cooked 💀 (Sora 2 pixar film trailers)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/264 - When Animated TV Channels Invade Theaters_033.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::264 - When Animated TV Channels Invade Theaters
audio/human/garystafford/yt_0011_part_084.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0011
audio/human/LJSpeech/LJ031-0103.wav,0,LJSpeech,LJ,,en,LJSpeech::lj031-0103
audio/human/beastboy/What's Up With These GTA 6 Leaks？_100.wav,0,unknown,,,unknown,unknown::human::what's up with these gta 6 leaks？_100
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/117 - Animation Studios Commercial Jingles 2000s_022.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::117 - Animation Studios Commercial Jingles 2000s
audio/human/CREMA-D/1023_IEO_SAD_LO.wav,0,CREMA-D,1023,,en,CREMA-D::actor::1023
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_049.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids
audio/human/LJSpeech/LJ018-0381.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0381
audio/human/LJSpeech/LJ040-0032.wav,0,LJSpeech,LJ,,en,LJSpeech::lj040-0032
audio/human/CREMA-D/1003_ITH_SAD_XX.wav,0,CREMA-D,1003,,en,CREMA-D::actor::1003
audio/human/CREMA-D/1018_ITS_SAD_XX.wav,0,CREMA-D,1018,,en,CREMA-D::actor::1018
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/035 - Spongebob Ai part 1 and two (The Secret Sauce)_000.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::035 - Spongebob Ai part 1 and two (The Secret Sauce)
audio/human/CREMA-D/1069_MTI_ANG_XX.wav,0,CREMA-D,1069,,en,CREMA-D::actor::1069
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_026.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::269 - UNHINGED CAILLOU Sora Compilation 2
audio/ai/garystafford/lv_0002_part_008.flac,1,GaryStafford,,Luvvoice,en,GaryStafford::ai::Luvvoice::0002
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._101.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::014 - Anime Videos Generated by SORA 2.
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_016.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/047 - Animation Studios Come to Life in Theaters_023.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::047 - Animation Studios Come to Life in Theaters
audio/human/CREMA-D/1041_DFA_ANG_XX.wav,0,CREMA-D,1041,,en,CREMA-D::actor::1041
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_117.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::137 - Gumball out of context ( but it's A.I )
audio/human/CREMA-D/1088_IOM_ANG_XX.wav,0,CREMA-D,1088,,en,CREMA-D::actor::1088
audio/human/LJSpeech/LJ020-0090.wav,0,LJSpeech,LJ,,en,LJSpeech::lj020-0090
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_017.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_167.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::105 - sora 2 stuff
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_042.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::135 - Unhinged Gumball AI Moments
audio/human/rekrap/Day in the Life of A Minecraft YouTuber_224.wav,0,unknown,,,unknown,unknown::human::day in the life of a minecraft youtuber_224
audio/human/LJSpeech/LJ048-0169.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0169
audio/human/vishesh/ep1_165.wav,0,unknown,,,unknown,unknown::human::ep1_165
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/055 - SORA 2： Family Guy ＂Your Spirit Animal is a fat third-grader＂_001.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::055 - SORA 2： Family Guy ＂Your Spirit Animal is a fat third-grader＂
audio/human/LJSpeech/LJ042-0214.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0214
audio/human/CREMA-D/1056_IWL_ANG_XX.wav,0,CREMA-D,1056,,en,CREMA-D::actor::1056
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_183.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::030 - BEST SORA 2 AI MEMES EPISODE 5
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_224.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::030 - BEST SORA 2 AI MEMES EPISODE 5
audio/human/beastboy/What's Up With These GTA 6 Leaks？_118.wav,0,unknown,,,unknown,unknown::human::what's up with these gta 6 leaks？_118
audio/human/LJSpeech/LJ039-0177.wav,0,LJSpeech,LJ,,en,LJSpeech::lj039-0177
audio/human/LJSpeech/LJ038-0158.wav,0,LJSpeech,LJ,,en,LJSpeech::lj038-0158
audio/human/LJSpeech/LJ032-0075.wav,0,LJSpeech,LJ,,en,LJSpeech::lj032-0075
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._022.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::014 - Anime Videos Generated by SORA 2.
audio/human/LJSpeech/LJ046-0156.wav,0,LJSpeech,LJ,,en,LJSpeech::lj046-0156
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4_032.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4"
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_045.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::012 - BEST SORA 2 AI MEMES EPISODE 1
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/277 - Original Cereals for Streaming Platforms_028.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::277 - Original Cereals for Streaming Platforms
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_069.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::193 - Sora AI Lost Episode Analog Horror Compilation
audio/human/CREMA-D/1024_ITH_HAP_XX.wav,0,CREMA-D,1024,,en,CREMA-D::actor::1024
audio/human/CREMA-D/1085_TIE_DIS_XX.wav,0,CREMA-D,1085,,en,CREMA-D::actor::1085
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._123.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob.
audio/human/LJSpeech/LJ043-0057.wav,0,LJSpeech,LJ,,en,LJSpeech::lj043-0057
audio/human/rekrap/Day in the Life of A Minecraft YouTuber_172.wav,0,unknown,,,unknown,unknown::human::day in the life of a minecraft youtuber_172
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_007.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::105 - sora 2 stuff
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_218.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1_099.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/116 - Sora 2 S1E5_010.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::116 - Sora 2 S1E5
audio/human/garystafford/yt_0009_part_150.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0009
audio/ai/garystafford/po_0005_c_part_006.flac,1,GaryStafford,,Amazon Polly,en,GaryStafford::ai::Amazon Polly::0005_c
audio/ai/garystafford/po_0001_c_part_001.flac,1,GaryStafford,,Amazon Polly,en,GaryStafford::ai::Amazon Polly::0001_c
audio/human/LJSpeech/LJ022-0083.wav,0,LJSpeech,LJ,,en,LJSpeech::lj022-0083
audio/human/beastboy/Very Big New Setup Update_021.wav,0,unknown,,,unknown,unknown::human::very big new setup update_021
audio/human/CREMA-D/1050_IWW_SAD_XX.wav,0,CREMA-D,1050,,en,CREMA-D::actor::1050
audio/human/LJSpeech/LJ027-0072.wav,0,LJSpeech,LJ,,en,LJSpeech::lj027-0072
audio/human/LJSpeech/LJ048-0037.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0037
audio/human/CREMA-D/1044_IWL_ANG_XX.wav,0,CREMA-D,1044,,en,CREMA-D::actor::1044
audio/human/LJSpeech/LJ046-0006.wav,0,LJSpeech,LJ,,en,LJSpeech::lj046-0006
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_061.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::135 - Unhinged Gumball AI Moments
audio/human/LJSpeech/LJ016-0423.wav,0,LJSpeech,LJ,,en,LJSpeech::lj016-0423
audio/human/LJSpeech/LJ037-0248.wav,0,LJSpeech,LJ,,en,LJSpeech::lj037-0248
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_263.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/human/CREMA-D/1072_DFA_HAP_XX.wav,0,CREMA-D,1072,,en,CREMA-D::actor::1072
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/035 - Spongebob Ai part 1 and two (The Secret Sauce)_025.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::035 - Spongebob Ai part 1 and two (The Secret Sauce)
audio/human/LJSpeech/LJ037-0249.wav,0,LJSpeech,LJ,,en,LJSpeech::lj037-0249
audio/ai/garystafford/hu_0009_part_005.flac,1,GaryStafford,,Hume AI,en,GaryStafford::ai::Hume AI::0009
audio/human/rekrap/Day in the Life of A Minecraft YouTuber_356.wav,0,unknown,,,unknown,unknown::human::day in the life of a minecraft youtuber_356
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/154 - Movie Studios Present Their New Intros (Funny moments)_018.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::154 - Movie Studios Present Their New Intros (Funny moments)
audio/human/CREMA-D/1068_TAI_DIS_XX.wav,0,CREMA-D,1068,,en,CREMA-D::actor::1068
audio/human/silence/silence_001 (copy 25).wav,0,unknown,,,unknown,unknown::human::silence_001 (copy 25)
audio/human/CREMA-D/1027_DFA_DIS_XX.wav,0,CREMA-D,1027,,en,CREMA-D::actor::1027
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_152.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2"
audio/human/garystafford/yt_0003_part_002.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0003
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_225.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_064.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)
audio/human/LJSpeech/LJ021-0165.wav,0,LJSpeech,LJ,,en,LJSpeech::lj021-0165
audio/human/LJSpeech/LJ032-0204.wav,0,LJSpeech,LJ,,en,LJSpeech::lj032-0204
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_072.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/human/CREMA-D/1060_ITH_DIS_XX.wav,0,CREMA-D,1060,,en,CREMA-D::actor::1060
audio/human/CREMA-D/1043_ITS_ANG_XX.wav,0,CREMA-D,1043,,en,CREMA-D::actor::1043
audio/human/CREMA-D/1062_MTI_HAP_XX.wav,0,CREMA-D,1062,,en,CREMA-D::actor::1062
audio/human/garystafford/yt_0006_part_024.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0006
audio/human/immy/pepis and hot sauce (anime girl dub)_019.wav,0,unknown,,,unknown,unknown::human::pepis and hot sauce (anime girl dub)_019
audio/human/CREMA-D/1056_IEO_SAD_LO.wav,0,CREMA-D,1056,,en,CREMA-D::actor::1056
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_151.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::200 - SML Movie： Junior Wants Chef Pee Pee Fired!
audio/human/LJSpeech/LJ040-0180.wav,0,LJSpeech,LJ,,en,LJSpeech::lj040-0180
audio/human/LJSpeech/LJ038-0020.wav,0,LJSpeech,LJ,,en,LJSpeech::lj038-0020
audio/human/CREMA-D/1044_IWW_DIS_XX.wav,0,CREMA-D,1044,,en,CREMA-D::actor::1044
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_078.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize
audio/human/LJSpeech/LJ018-0177.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0177
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)_086.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_044.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/human/CREMA-D/1045_TAI_FEA_XX.wav,0,CREMA-D,1045,,en,CREMA-D::actor::1045
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_000.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/129 - Nickelodeon x CN x PBS Kids Mashup - AI Bumpers_029.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::129 - Nickelodeon x CN x PBS Kids Mashup - AI Bumpers
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_000.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_118.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2"
audio/human/garystafford/yt_0008_part_104.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0008
audio/human/LJSpeech/LJ028-0403.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0403
audio/human/LJSpeech/LJ018-0048.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0048
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_012.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize
audio/human/LJSpeech/LJ012-0255.wav,0,LJSpeech,LJ,,en,LJSpeech::lj012-0255
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/267 - Movie Studios Collab Intros_019.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::267 - Movie Studios Collab Intros
audio/human/LJSpeech/LJ016-0281.wav,0,LJSpeech,LJ,,en,LJSpeech::lj016-0281
audio/human/silence/silence_001 (copy 75).wav,0,unknown,,,unknown,unknown::human::silence_001 (copy 75)
audio/human/CREMA-D/1044_WSI_SAD_XX.wav,0,CREMA-D,1044,,en,CREMA-D::actor::1044
audio/human/LJSpeech/LJ041-0087.wav,0,LJSpeech,LJ,,en,LJSpeech::lj041-0087
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/179 - 🍔When Movie Studios Opened BURGER KING Theaters_020.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::179 - 🍔When Movie Studios Opened BURGER KING Theaters
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_124.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/human/LJSpeech/LJ043-0107.wav,0,LJSpeech,LJ,,en,LJSpeech::lj043-0107
audio/ai/garystafford/el_0019_part_001.flac,1,GaryStafford,,ElevenLabs,en,GaryStafford::ai::ElevenLabs::0019
audio/human/LJSpeech/LJ016-0308.wav,0,LJSpeech,LJ,,en,LJSpeech::lj016-0308
audio/ai/garystafford/po_0032_part_004.flac,1,GaryStafford,,Amazon Polly,en,GaryStafford::ai::Amazon Polly::0032
audio/human/CREMA-D/1062_MTI_SAD_XX.wav,0,CREMA-D,1062,,en,CREMA-D::actor::1062
audio/human/CREMA-D/1046_WSI_NEU_XX.wav,0,CREMA-D,1046,,en,CREMA-D::actor::1046
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_158.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/117 - Animation Studios Commercial Jingles 2000s_008.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::117 - Animation Studios Commercial Jingles 2000s
audio/human/LJSpeech/LJ028-0412.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0412
audio/human/LJSpeech/LJ028-0060.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0060
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/267 - Movie Studios Collab Intros_012.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::267 - Movie Studios Collab Intros
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/165 - TriStar vs. Movie Studios_025.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::165 - TriStar vs. Movie Studios
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_086.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2"
audio/human/LJSpeech/LJ015-0129.wav,0,LJSpeech,LJ,,en,LJSpeech::lj015-0129
audio/human/LJSpeech/LJ026-0053.wav,0,LJSpeech,LJ,,en,LJSpeech::lj026-0053
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_147.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::200 - SML Movie： Junior Wants Chef Pee Pee Fired!
audio/human/CREMA-D/1090_IEO_FEA_MD.wav,0,CREMA-D,1090,,en,CREMA-D::actor::1090
audio/human/LJSpeech/LJ023-0139.wav,0,LJSpeech,LJ,,en,LJSpeech::lj023-0139
audio/human/LJSpeech/LJ017-0062.wav,0,LJSpeech,LJ,,en,LJSpeech::lj017-0062
audio/human/LJSpeech/LJ041-0076.wav,0,LJSpeech,LJ,,en,LJSpeech::lj041-0076
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_071.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!"
audio/human/LJSpeech/LJ031-0186.wav,0,LJSpeech,LJ,,en,LJSpeech::lj031-0186
audio/human/CREMA-D/1035_IOM_HAP_XX.wav,0,CREMA-D,1035,,en,CREMA-D::actor::1035
audio/human/CREMA-D/1012_ITS_HAP_XX.wav,0,CREMA-D,1012,,en,CREMA-D::actor::1012
audio/ai/garystafford/po_0005_c_part_009.flac,1,GaryStafford,,Amazon Polly,en,GaryStafford::ai::Amazon Polly::0005_c
audio/human/LJSpeech/LJ047-0209.wav,0,LJSpeech,LJ,,en,LJSpeech::lj047-0209
audio/human/CREMA-D/1040_MTI_ANG_XX.wav,0,CREMA-D,1040,,en,CREMA-D::actor::1040
audio/human/LJSpeech/LJ050-0046.wav,0,LJSpeech,LJ,,en,LJSpeech::lj050-0046
audio/human/LJSpeech/LJ037-0244.wav,0,LJSpeech,LJ,,en,LJSpeech::lj037-0244
audio/human/immy/Explaining The Topic Of FEMALE GOONING!_020.wav,0,unknown,,,unknown,unknown::human::explaining the topic of female gooning!_020
audio/human/garystafford/yt_0011_part_102.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0011
audio/human/CREMA-D/1020_IEO_HAP_MD.wav,0,CREMA-D,1020,,en,CREMA-D::actor::1020
audio/human/LJSpeech/LJ012-0268.wav,0,LJSpeech,LJ,,en,LJSpeech::lj012-0268
audio/ai/garystafford/hg_0004_c_part_004.flac,1,GaryStafford,,Kokoro,en,GaryStafford::ai::Kokoro::0004_c
audio/human/CREMA-D/1056_TIE_HAP_XX.wav,0,CREMA-D,1056,,en,CREMA-D::actor::1056
audio/human/CREMA-D/1049_IWW_SAD_XX.wav,0,CREMA-D,1049,,en,CREMA-D::actor::1049
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/188 - Lost episode by sora 2_009.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::188 - Lost episode by sora 2
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_017.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::230 - The Ultimate Spongebob Sora 2 Compilation
audio/human/CREMA-D/1089_WSI_NEU_XX.wav,0,CREMA-D,1089,,en,CREMA-D::actor::1089
audio/human/LJSpeech/LJ018-0188.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0188
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_176.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::200 - SML Movie： Junior Wants Chef Pee Pee Fired!
audio/human/LJSpeech/LJ046-0167.wav,0,LJSpeech,LJ,,en,LJSpeech::lj046-0167
audio/human/LJSpeech/LJ032-0031.wav,0,LJSpeech,LJ,,en,LJSpeech::lj032-0031
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/092 - The Crossover You've Never Seen： How Did SpongeBob Get to Quahog？_007.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::092 - The Crossover You've Never Seen： How Did SpongeBob Get to Quahog？
audio/human/LJSpeech/LJ018-0043.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0043
audio/human/LJSpeech/LJ017-0082.wav,0,LJSpeech,LJ,,en,LJSpeech::lj017-0082
audio/human/CREMA-D/1003_ITS_FEA_XX.wav,0,CREMA-D,1003,,en,CREMA-D::actor::1003
audio/human/LJSpeech/LJ041-0175.wav,0,LJSpeech,LJ,,en,LJSpeech::lj041-0175
audio/human/CREMA-D/1071_MTI_FEA_XX.wav,0,CREMA-D,1071,,en,CREMA-D::actor::1071
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._111.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob.
audio/human/CREMA-D/1063_WSI_FEA_XX.wav,0,CREMA-D,1063,,en,CREMA-D::actor::1063
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_031.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::200 - SML Movie： Junior Wants Chef Pee Pee Fired!
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_136.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::031 - Top 62 Sora 2 Clips That Will Blow Your Mind
audio/human/CREMA-D/1064_IEO_ANG_LO.wav,0,CREMA-D,1064,,en,CREMA-D::actor::1064
audio/human/LJSpeech/LJ024-0006.wav,0,LJSpeech,LJ,,en,LJSpeech::lj024-0006
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_279.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ048-0269.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0269
